,Date,Notes,Commentaires
94,mai 2022,"4,0","Cadre très agréable, malgré notre déception de ne pas avoir pu manger en terrasse  (pas assez d'espace pour les grandes tables). La cuisine n'est pas ""exceptionnelle"" mais le rapport qualité-prix reste très correct pour Lyon.  Nous avons tout de même profité d'un bon moment en famille, grâce à ""Marlène"" notre serveuse, qui a été aux petits soins tout le service et qui a fait un geste commercial très apprécié. Nous reviendrons pour la patience de l'équipe, le cadre, les messages d'amour et les cœurs dessiné sur les ardoises ♥️😇"
95,avr. 2022,"5,0","Sélectionné par un ami, j’ai découvert cette petite cours en plein milieu du quartier Montplaisir. Un espace calme et très jolie.
Nous avons eu un flams offerte en apéro et les plats étaient très bon ! Les prix sont dans la moyenne. Serveurs(ses) très sympa, je recommande"
96,avr. 2022,"5,0",Excellent restaurant dans un cadre super avec un personnel très professionnel de passage dans le quartier de Monplaisir ou j'ai résidé pendant 40 Ans pour mon travail j'ai de nouveau  apprécié cette belle demeure bien aménagée. Quel plaisir d'avoir fait le choix avec ma famille de ce cadre magnifique.Je le conseille à mon entourage .
97,avr. 2022,"5,0","Nous sommes venus un soir de semaine, l'accueil a été extrêmement chaleureux, tout le personnel a été souriant et agréable du début à la fin ! Les plats et les desserts nous ont beaucoup plu, nous reviendrons avec grand plaisir ! Merci Morgane pour cet agréable moment et pour le rhum arrangé... :) "
98,avr. 2022,"5,0","On y est allé un soir de semaine sans avoir d’attentes particulières, et nous en sommes ressorti ravis ! Le restaurant est décoré avec goût, les serveurs sont très accueillants et à l’écoute et les plats sont délicieux ! (Mention spéciale à la playlist qui est top aussi)
Et point bonus pour le rhum arrangé gentiment offert à la fin 😇"
99,mars 2022,"5,0",Très bon restaurant! Cadre original et très agréable! Très bons plats! Nous recommandons très vivement!
100,avr. 2022,"5,0","Une très bonne table, un accueil et un service très agréable et professionnel . Un personnel très sympathique. Une ambiance familiale et sympathique."
101,févr. 2022,"4,0","Cadre vraiment sympa ,l'accueil chaleureux, les plats sont très bons, l'addition est raisonnable Une bonne adresse . "
102,févr. 2022,"5,0","Un cadre magnifique, des prix abordables et de très bons plats, que demander de plus ? Vraiment top, nous sommes ressortis le sourire aux lèvres et le ventre bien rempli, après une soirée aux côtés d’un personne très souriant et agréable ! Allez-y les yeux fermés :)"
103,févr. 2022,"5,0","Un restaurant qui ne paye pas de mine mais une très belle prestation !
Un service très efficace et surtout très agréable, merci Loriane.
Le rapport qualité prix est bon, et la nourriture est très bonne."
104,nov. 2021,"4,0",Le cadre est plaisant et la nourriture tout aussi bonne. Un service rapide et agréable à permis de passer un bon moment.
105,févr. 2022,"3,0","Franchement déçu aux vues des commentaires déjà laissés !

Nous avons pris l’entrecôte en plat du jour mais  on ne peut pas appeler ça une entrecôte. Beaucoup trop fine … déçu!
Nous avons enchaîner avec un dessert car la faim était encore là, on nous propose un soufflé maison au chocolat avec cœur cognac. Au final , sorte de gâteau glace note agrume et un goût de cointreau … rien à voir avec ce que nous nous attendions 🤣 encore déçu 😅 et pas top !

Sinon l ambiance est jolie et le personnel est très agréable mais dans l assiette c’est pas ça."
106,janv. 2022,"5,0","Je vais dans ce restaurant depuis mon plus jeune âge...et je ne m'arrêterai pas. Un incontournable. Une déco originale, des serveur-serveuses adorables et des plats croustillants !"
107,janv. 2022,"5,0","Ambiance chaleureuse et déco poétique, cuisine généreuse et de qualité comme le service. Nous sommes ravis de notre passage dans ce joli petit resto lyonnais !
Venus en famille avec 4 enfants qui ont pu aller se divertir dans la salle de jeux et servis rapidement. Peu de produits a la carte et qui semblent frais, la viande de boeuf façon bourguignon était juste succulente. Les prix restent abordables."
108,janv. 2022,"5,0",Toujours aussi bon. Nous étions allez en été. Au vu l'expérience nous y sommes retournés. Toujours super. Le personnel est chaleureux.
109,janv. 2022,"5,0","Moment hors du temps dans cette décoration ethnique...
Découverte de ce restaurant au fond de cette cours qui ne paye pas de mine..
Repas très agréable, fin mais sans chichi avec un service personnalisé très agréable également "
110,janv. 2022,"5,0","Personnel agréable et gentil, les plats sont très bons, ma soirée en famille passée dans la terrasse chauffée était juste parfaite. Le restaurant est aussi très beau et chaleureux."
111,janv. 2022,"5,0","C’est la deuxième fois que je venais dîner au sein de ce restaurant et pour la seconde fois, je ne fus pas déçu. Service impeccable, plat très bon. Bref aucun regret."
112,janv. 2022,"5,0","Une déco du restaurant magnifique, une ambiance conviviale, un repas de qualité, bref que du bonheur! Pour info ils prennent les tickets restaurants
nous reviendrons !"
113,déc. 2021,"5,0","Excellent, très minion, ambiance très agréable personnel au top, cuisine incroyable !! Que du fait maison, plat du jour variés"
114,déc. 2021,"4,0","Je me suis vraiment régalée. Un plat du jour délicieux, poulet en sauce et purée de patates douces, en dessert une belle gaufre. Une très belle table. Je recommande 😊"
115,nov. 2021,"4,0","Très bon restaurent, nous y venons régulièrement. Cependant, certain serveurs (1) + la personne au bar,  ne mettent pas leur masque correctement, mis sous la bouche ! Cela ne sert à rien !!! Pas de respect coté sanitaire.. dommage."
116,oct. 2021,"3,0","Le cadre est joli et doit être particulièrement sympa en été, cependant le service est un peu expéditif, les plats bien présentés mais dont la qualité est un peu moyenne… 
On n’est pas sur de la bistronomie mais plutôt un lieu sympa où il ne fait pas s’attendre à manger du très raffiné. Dommage…"
117,oct. 2021,"2,0","Lorsque je vois le commentaires laissés je me demande si le français sait encore manger ! Nourriture industrielle, servie en un temps record (à peine 5 mm) pour une table de 8 donc clairement déjà préparée sur les assiettes, du coup servie tiède, voire froid pour les burgers. Salle dans une veranda pas du tout chaleureuse, apparemment ils y cantonnent les groupes, bruyant, impersonnelle.....
C'est franchement pas faire honneur à la profession"
118,nov. 2021,"5,0","Cela faisait longtemps que nous n'avions pas mangé dans ce restaurant et nous avons eu une très bonne surprise, au delà de nos attentes  : les plats étaient excellents, le service efficace et très agréable.
Pour nous :  entrée : gravlax,  burrata,. Plat principal : burger, souris d'agneau. Dessert : café gourmand. 
Dimanche midi, une ambiance très agréable avec une clientèle très variée : familles, groupes d'amis, en couple.
Vivement recommandé."
119,nov. 2021,"3,0","Un bon accueil qui dérive rapidement avec un serveur qui veut nous imposer un menu spécial groupe aux choix plus que restreint.
Idem pour le dessert ou à nouveau on veut nous proposer fondant au chocolat ou café gourmand. J ose dire que j aimerai une pavlova mangue, le serveur me dit d’attendre mon tour. Si j avais voulu manger au flunch ça n’aurait pas été pire …en terme de prise en charge …
Buffala excellente 
Tartare de saumon à peine assaisonné bof 
Pavlova à la meringue dure … décevant 
Nathalie la serveuse est sympa"
120,nov. 2021,"5,0","Trouver un resto un dimanche soir pas si simple. Et bien celui ci vous accueille très chaleureusement. Dans une déco très atypique. 
Des plats originaux et très bons. 
Entrée burrata au velouté de butternut ! Œufs pané 
Plats: bœuf de 7h un vrai délice !!! 
Un dessert pour deux! Car là on était calés 🤣
Un pichet de rosé.
Note: 70€"
121,oct. 2021,"5,0","Dans un cadre cosy, un trés bon moment et un excellent tartare de saumon !
Le service est top!!
Merci!!"
122,oct. 2021,"3,0","Au fond d'une courette effectivement, se trouve une enfilade de pièces au décor coloré, joyeux et atypique. Ambiance bon enfant, brouhaha d'usage, notre salle était pleine.
Nous étions une grande tablée d'une quinzaine de personnes avec de jeunes enfants que l'on voulait faire diner tôt. Arrivés tous pile à l'heure pour 19H, on nous a servi 45mn après, le plat en même temps que l'apéro, dommage...
Personnellement, j'avais opté pour le menu boisson sans alcool/plat/dessert à 24E50, à défaut d'une formule entrée/plat, mais bon... Seulement 2 plats au choix une viande (un effiloché assez sec -encore- sur un lit d'écrasée de pommes de terre), ou un poisson, satisfaisant parait il.
Les jeunes ont pris des burgers à la carte, très bien sauf que les frites leur ont semblé être surgelées.
Au moment du dessert, l'héroïne de la fête: 6 ans, a été ravie de voir arriver dans l'obscurité un cierge étincelant avec la chanson de bon anniversaire rituelle...
Au final, pour tous un bon moment passé en famille.
Me concernant, j'y reviendrai déjeuner plus calmement pour me forger réellement une opinion"
123,oct. 2021,"4,0","Cadre très sympathique, belle véranda aménagée.
Menu unique à 24,90€ pour notre groupe de 19 personnes : tartes flambées en entrée, confit de bœuf ou filet de dorade en plat, coulant chocolat-framboise ou soufflé glacé aux agrumes en dessert.

Service rapide,
Belle Présentation des plats,
Personnel aimable.
Une bonne soirée !"
124,oct. 2021,"5,0","Très bon restaurant : 
- Décoration originale et lieu agréable
- personnel très accueillant et chaleureux
- Bon rapport qualité/prix avec un menu à 25e comprenant entrée plat dessert 
- tout est maison, très bien présenté et délicieux  
N’hésitez pas à y aller, nous nous reviendrons avec grand plaisir ! Nous avons passé une excellente soirée."
125,sept. 2021,"5,0",Super restaurant dans un cadre sympathique et atypique par la décoration . Une très bonne cuisine classique mais avec du goût . Seul les desserts pourraient être plus travaillés et variés . Un régal pour la famille ou un dîner entre collègues. Le personnel est top et très sympa .
126,sept. 2021,"4,0","Une équipe jeune et dynamique. Une carte courte, bien, et qualitative. 
Burger monplaisir bien gouteux.
Dessert gauffre garnie. 
Bravo.
Décor du resto très original."
127,sept. 2021,"5,0","Un accueil plus que chaleureux , des serveurs au top souriant polis , un service sans attente interminable et tres bien organisé, des plats excellents et tres bien présentés et un cadre superbe . Une tres belle découverte et une adresse à retenir je reviendrai tres vite 👍"
128,sept. 2021,"5,0","Tout simplement excellent, que ce soit sur le service ou la cuisine, le tout pour des prix plus que raisonnables, nous y sommes allés 3 fois en 1 semaine."
129,sept. 2021,"3,0","Cadre sympa, mais les plats ne sont pas à la hauteur. Les flams sont très sèches, fades, une pièce de viande en cuisson basse température pas tendre du tout, la salade verte en accompagnement pas fraîche. Plutôt déçu au vue des nombreux commentaires positifs. "
